X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Defect_Type,Steel_Type
1259,1273,86813,86815,268,20,28,27349,97,134,1366,70,0.1585,0.2431,0.8571,0.0086,0.8,1.0,1.0,2.4281,1.0792,1.4472,0.1429,-0.1144,0.556,Bumps,A300
39,214,1814642,1814708,6855,238,132,701946,38,124,1358,40,0.0574,0.4393,0.3931,0.1274,0.7269,0.5114,0.0,3.8193,2.238,1.8195,-0.6069,-0.1953,1.0,K_Scatch,A400
1270,1281,2069152,2069177,38,8,12,4674,102,134,1650,100,0.1034,0.2333,0.6667,0.0059,1.0,1.0,1.0,1.5798,0.9031,1.0792,0.3333,-0.0891,0.2018,Pastry,A300
779,796,1119116,1119168,88,30,8,10621,120,143,1366,50,0.9669,0.5385,0.5385,0.0096,0.7222,0.75,0.0,1.9445,1.1139,0.8451,-0.4615,-0.0048,0.1965,Bumps,A300
837,907,838654,838663,111,15,11,16728,139,181,1362,40,0.8943,0.2273,0.9167,0.0088,0.8,1.0,0.0,2.0453,1.0792,1.0414,-0.0833,0.3146,0.2432,K_Scatch,A400
1273,1290,1134907,1134921,184,17,19,18327,87,125,1353,200,0.1261,0.4143,0.8333,0.011,0.8824,0.9474,1.0,2.2648,1.1761,1.2553,0.1667,-0.1631,0.4219,Bumps,A300
1084,1103,2277118,2277134,4409,185,108,454421,68,127,1358,40,0.1067,0.5904,0.3427,0.1015,0.7513,0.4537,0.0,3.6443,2.1399,1.6902,-0.6573,-0.1563,1.0,Bumps,A400
408,415,1569522,1569536,72,15,10,7502,91,126,1624,60,0.6456,0.3,1.0,0.0047,0.3333,1.0,0.5,1.8573,0.9031,1.0,0.0,-0.1826,0.1852,Bumps,A300
41,214,2041748,2041815,6653,240,134,676077,38,127,1356,40,0.0605,0.3931,0.3771,0.1276,0.6604,0.5,0.0,3.8342,2.238,1.8261,-0.6229,-0.1851,1.0,K_Scatch,A400
42,53,119026,119036,59,14,11,5957,73,109,1356,70,0.0284,0.4636,0.9091,0.0065,0.6429,0.9091,0.0,1.7708,1.0414,1.0,-0.0909,-0.2744,0.2173,Z_Scratch,A300
10,21,2058260,2058272,115,15,17,9441,70,95,1358,70,0.0118,0.3519,0.7059,0.0088,0.8,1.0,1.0,2.0607,1.0792,1.2305,0.2941,-0.3586,0.3419,Pastry,A300
41,45,336137,336152,114,17,17,11890,49,126,1658,40,0.0662,0.2689,0.4706,0.0048,0.4706,1.0,1.0,2.0569,0.9031,1.2305,0.5294,-0.2044,0.2482,K_Scatch,A400
1569,1592,1566617,1566638,74,25,10,6342,84,111,1648,80,0.1034,0.3571,0.9,0.0154,0.8,0.9,0.0,1.8692,1.3222,1.0,-0.1,-0.2359,0.1954,Bumps,A300
41,211,2300789,2300856,7017,257,129,723789,43,125,1356,40,0.0605,0.42,0.3837,0.1254,0.6693,0.5379,0.0,3.8453,2.2304,1.8389,-0.6163,-0.1867,1.0,K_Scatch,A400
1043,1058,817238,817245,184,23,29,18593,96,127,1356,80,0.4576,0.5097,0.9643,0.0147,0.8696,0.7059,0.0,2.2648,1.301,1.4624,-0.0357,-0.1403,0.6574,Bumps,A300
617,623,779144,779308,133,12,25,17271,101,127,1353,100,0.9047,0.25,0.6429,0.0066,0.75,1.0,1.0,2.1271,0.9542,1.3979,0.3571,-0.1176,0.3285,Pastry,A400
604,608,560425,560445,138,16,15,15526,93,127,1624,70,0.8471,0.2143,0.4667,0.0047,0.5,1.0,1.0,2.1399,0.9031,1.1761,0.5333,-0.1423,0.3509,Bumps,A300
1065,1084,638468,638484,521,38,81,48793,70,132,1364,175,0.4164,0.4155,0.2,0.0088,0.375,1.0,1.0,2.7168,1.0792,1.9085,0.8,-0.1561,0.9998,Pastry,A400
565,572,103914,103916,74,18,11,7145,77,125,1362,40,0.738,0.4411,1.0,0.011,0.8333,1.0,0.5,1.8692,1.1761,1.0414,0.0,-0.1775,0.23,Bumps,A400
1244,1281,949136,949144,308,44,44,37703,96,133,1364,80,0.1183,0.6282,0.7727,0.0133,0.3636,0.8182,1.0,2.4885,1.3424,1.3222,0.2273,-0.1261,0.9157,Bumps,A300
39,196,2648545,2648612,3187,273,131,363821,48,126,1358,40,0.0575,0.3615,0.3851,0.1158,0.7123,0.5429,0.0,3.5071,2.1959,1.959,-0.6149,-0.1004,1.0,K_Scatch,A400
4,16,2473221,2473233,62,14,13,4695,41,87,1358,70,0.0088,0.5449,0.6923,0.0059,0.7143,0.9231,1.0,1.7924,1.0,1.0792,0.3077,-0.5454,0.2253,Z_Scratch,A300
576,586,2558002,2558016,78,13,13,8140,97,125,1362,40,0.7544,0.2667,0.6364,0.0087,1.0,0.9231,0.0,1.8921,1.0792,1.0792,-0.3636,-0.1261,0.1822,Bumps,A400
43,185,2421444,2421508,4881,196,102,527906,34,135,1402,40,0.0613,0.3697,0.5,0.1105,0.7301,0.5085,0.0,3.6885,2.1732,1.699,-0.5,-0.1743,1.0,K_Scatch,A400
621,643,2530763,2530797,563,68,33,63525,118,141,1360,40,0.9106,0.5706,0.3103,0.0265,0.5405,0.7108,0.0,2.7168,1.5563,1.5563,-0.6897,0.0015,0.9998,Bumps,A400
39,214,1427809,1427883,6277,276,131,666662,38,124,1356,40,0.0574,0.4368,0.3785,0.1274,0.6377,0.4114,0.0,3.7948,2.238,1.8261,-0.6215,-0.1901,1.0,K_Scatch,A400
651,666,2839625,2839568,128,38,30,15147,108,125,1354,70,0.9292,0.4396,0.9643,0.0192,0.5556,0.5454,0.0,2.1072,1.415,1.2553,-0.0357,-0.0862,0.4946,Z_Scratch,A300
1451,1466,618457,618502,212,25,38,23207,77,119,1652,80,0.2127,0.2589,0.4211,0.0071,0.4,1.0,1.0,2.3263,1.0792,1.5798,0.5789,-0.2362,0.4729,Bumps,A300
76,110,2394841,2394907,566,67,61,61937,102,124,1356,70,0.1034,0.5798,0.5172,0.0272,0.6269,0.4,1.0,2.7528,1.5682,1.7559,0.4828,-0.1339,0.9998,Z_Scratch,A300
39,218,2087881,2087946,6878,328,142,701946,40,127,1358,40,0.0558,0.4771,0.3864,0.1303,0.2464,0.5105,0.0,3.8335,2.248,1.8129,-0.6136,-0.1891,1.0,K_Scatch,A400
853,861,3029612,3029617,58,16,12,6337,90,119,1692,60,0.8015,0.2366,0.9167,0.008,0.8125,1.0,0.0,1.7634,1.1139,1.0414,-0.0833,-0.1676,0.2432,Bumps,A300
765,771,2867489,2867513,81,13,14,9136,102,123,1662,100,0.8471,0.4018,0.5714,0.0059,0.6154,1.0,1.0,1.9085,0.9031,1.1461,0.4286,-0.1175,0.2195,Bumps,A300
1115,1130,718174,718237,145,28,28,16908,104,127,1364,100,0.3113,0.1893,0.6667,0.0147,0.6786,0.8571,0.0,2.1614,1.301,1.3802,-0.3333,-0.0978,0.633,Bumps,A300
1196,1205,2519944,2519955,137,15,12,18013,116,140,1360,50,0.2127,0.2159,0.7727,0.0088,0.8,0.9167,0.0,2.1367,1.0792,1.0414,-0.2273,0.0026,0.3329,Stains,A400
977,981,983183,983189,17,9,6,2198,120,142,1358,50,0.5552,0.5333,0.8333,0.0044,0.6667,1.0,0.0,1.2305,0.7782,0.7782,-0.1667,0.0101,0.1449,Stains,A400
1066,1081,1725137,1725163,110,29,17,11843,93,126,1362,80,0.706,0.4202,0.8235,0.0126,0.5862,0.8824,0.0,2.0414,1.2305,1.1461,-0.1765,-0.1426,0.3945,Bumps,A300
808,816,529042,529057,106,15,15,12593,109,148,1692,60,0.734,0.4133,0.6667,0.0089,0.8,1.0,0.0,2.0253,1.0792,1.1761,-0.3333,-0.0548,0.266,Bumps,A300
1063,1083,249736,249740,152,30,26,16538,90,119,1353,70,0.4493,0.5556,0.8889,0.0133,0.6,0.6667,1.0,2.1818,1.2553,1.2553,0.1111,-0.2167,0.4763,Bumps,A300
1582,1592,519483,519540,185,25,23,18593,73,111,1354,70,0.1047,0.3281,0.5909,0.0089,0.65,1.0,1.0,2.2672,1.1761,1.3617,0.4091,-0.3108,0.5329,Z_Scratch,A300
41,214,1469673,1469845,6472,278,138,666662,41,124,1358,40,0.0604,0.4331,0.3667,0.1289,0.6704,0.5191,0.0,3.7979,2.243,1.8261,-0.6333,-0.1858,1.0,K_Scatch,A400
49,71,2113679,2113824,1934,705,246,2712104,27,127,1400,40,0.0557,0.4265,0.16,0.0118,0.1133,0.9837,1.0,3.2865,1.2041,2.3838,0.84,-0.0907,1.0,Pastry,A400
41,216,2290146,2290212,6676,275,131,602131,40,126,1358,40,0.0604,0.4403,0.3829,0.1289,0.6364,0.5114,0.0,3.8377,2.243,1.8261,-0.6171,-0.1865,1.0,K_Scatch,A400
797,831,779144,779308,339,37,22,60518,121,143,1362,50,0.6405,0.4915,0.9259,0.0258,0.4595,0.7727,0.0,2.5302,1.5441,1.2305,-0.0741,0.0051,0.9231,Bumps,A400
733,745,2473221,2473233,63,17,17,7145,113,141,1358,40,0.2346,0.6039,0.8235,0.0103,0.8235,0.8235,0.0,1.7993,1.1461,1.0792,-0.1765,-0.0332,0.2432,Bumps,A400
716,723,5194375,5195216,51,10,18,6430,123,174,1364,50,0.5074,0.3571,0.9,0.0059,0.8,0.7222,1.0,1.7076,0.9031,1.2553,0.0,0.1548,0.1862,Bumps,A400
1219,1234,3134228,3134249,189,37,23,18327,85,124,1364,80,0.2054,0.6804,0.9,0.0147,0.5405,0.6956,0.0,2.2765,1.301,1.2041,-0.1,-0.2476,0.5951,Bumps,A300
39,212,149048,149070,11875,591,357,1270726,37,141,1400,40,0.0586,0.5391,0.9551,0.1261,0.2683,0.4226,0.0,4.0724,2.233,2.2095,-0.0449,-0.0988,1.0,K_Scatch,A400
41,211,1692521,1692698,10913,755,424,1086124,37,141,1402,40,0.0585,0.4957,0.9282,0.1252,0.2407,0.3857,0.0,4.0408,2.2304,2.1703,-0.0718,-0.1059,1.0,K_Scatch,A400
1215,1232,1048818,1048832,133,25,24,16308,112,140,1364,80,0.264,0.5667,0.9444,0.0104,0.64,0.8333,0.0,2.1239,1.2305,1.2553,-0.0556,-0.0358,0.5063,Bumps,A300
825,835,898704,898715,156,23,23,17592,97,134,1666,80,0.9031,0.4852,0.3667,0.0089,0.6522,0.8261,1.0,2.1903,1.1761,1.2787,0.6333,-0.1029,0.4366,Bumps,A300
1090,1102,1539081,1539097,170,19,28,22134,105,134,1356,200,0.3186,0.2826,0.2759,0.0096,0.6842,0.8214,1.0,2.2304,1.1139,1.3222,0.7241,-0.1041,0.5212,Bumps,A400
626,635,208092,208112,226,18,50,25563,106,127,1352,100,0.7123,0.3061,0.0862,0.0037,0.3333,1.0,1.0,2.3541,0.699,1.699,0.9138,-0.1053,0.4796,Dirtiness,A300
1164,1173,133270,133321,84,11,14,9767,108,133,1366,185,0.2441,0.3939,0.4286,0.0051,0.6364,1.0,1.0,1.9243,0.8451,1.1461,0.5714,-0.082,0.2195,Pastry,A400
0,17,70457,70478,2406,65,260,246930,80,134,1687,200,0.0,0.4886,0.2273,0.0125,0.2542,0.986,1.0,3.3813,1.2305,2.4099,0.7727,-0.1705,1.0,Pastry,A400
0,29,2595328,2595429,130,35,19,15080,109,134,1362,40,0.0362,0.4306,0.4091,0.0136,0.5263,0.7647,0.0,2.1173,1.3617,1.0792,-0.5909,-0.0548,0.6268,Bumps,A400
1098,1102,629605,629613,114,14,21,11300,77,111,1360,40,0.6662,0.3571,0.7,0.0088,0.8571,1.0,1.0,2.0569,1.0792,1.301,0.3,-0.2788,0.3068,Pastry,A400
145,174,739072,739080,192,31,23,24530,112,140,1352,80,0.2106,0.5913,0.8696,0.0191,0.8387,0.5652,0.0,2.2833,1.415,1.1139,-0.1304,-0.0124,0.7411,Bumps,A300
539,652,1576208,1576347,10796,622,374,1273434,38,141,1400,40,0.0557,0.5223,0.9321,0.0714,0.2419,0.4388,1.0,4.0609,1.5441,2.2672,0.0679,-0.0948,1.0,K_Scatch,A400
221,242,686245,686304,521,55,54,66987,93,127,1364,70,0.325,0.5,0.6471,0.0169,0.3273,0.88,1.0,2.7168,1.3617,1.7076,0.3529,-0.1304,0.9979,Z_Scratch,A300
1237,1251,273908,273916,188,17,16,19139,99,126,1358,40,0.1429,0.2159,0.6923,0.0066,0.6471,1.0,1.0,2.2787,0.9542,1.1461,0.3077,-0.1587,0.417,Dirtiness,A400
1573,1591,612201,612252,513,54,38,83625,90,116,1356,70,0.4126,0.4377,0.3933,0.0155,0.3636,0.9394,1.0,2.7168,1.3222,1.4914,0.6067,-0.2276,0.9998,Z_Scratch,A300
1568,1583,4387848,4387862,289,35,42,34230,103,135,1687,150,0.0015,0.4495,0.2808,0.0078,0.3514,1.0,1.0,2.4609,1.1139,1.6128,0.7192,-0.0689,0.7659,Pastry,A400
39,191,699354,699365,6397,562,216,1059263,42,141,1402,40,0.0556,0.5815,0.7822,0.1083,0.2984,0.4404,0.0,3.806,2.1818,1.9085,-0.2178,-0.0983,1.0,K_Scatch,A400
41,210,1814642,1814708,5544,302,156,570952,38,126,1356,40,0.0605,0.4235,0.3684,0.1246,0.6651,0.4525,0.0,3.756,2.2279,1.7482,-0.6316,-0.1923,1.0,K_Scatch,A400
460,555,3658370,3658511,4307,117,38,486047,40,190,1387,40,0.6775,0.475,0.5,0.07,0.6701,0.5273,0.0,3.6342,1.9031,1.7324,-0.5,-0.2855,1.0,K_Scatch,A400
39,216,1935297,1935360,6592,273,125,693100,47,126,1358,40,0.0574,0.4401,0.3829,0.1289,0.6387,0.536,0.0,3.8377,2.243,1.8261,-0.6171,-0.1891,1.0,K_Scatch,A400
1051,1061,71777,71788,110,16,20,11126,85,116,1360,80,0.4585,0.3,0.5,0.0059,0.625,1.0,1.0,2.0414,1.0,1.301,0.5,-0.2038,0.3359,Bumps,A300
816,824,7430,7458,12,8,4,12587,116,133,1358,50,0.8909,0.25,0.8889,0.0044,1.0,1.0,0.0,1.0792,0.7782,0.6021,-0.1111,-0.0473,0.1773,Stains,A400
41,226,1157189,1157378,16584,805,539,1936241,25,143,1398,40,0.0587,0.5479,0.8079,0.1245,0.2119,0.3795,0.0,4.2197,2.281,2.2765,-0.1921,-0.0882,1.0,K_Scatch,A400
983,1005,3283148,3283163,60,25,12,6761,80,141,1356,80,0.6775,0.4066,0.4333,0.0091,0.75,0.5833,0.0,1.7781,1.1761,0.8451,-0.5667,-0.1832,0.2288,Bumps,A300
41,216,1505915,1505982,6309,262,138,660758,40,127,1358,40,0.0604,0.4368,0.3785,0.1303,0.6756,0.4962,0.0,3.8,2.248,1.8261,-0.6215,-0.1935,1.0,K_Scatch,A400
39,218,1693992,1694059,6298,279,160,671353,36,124,1356,40,0.0575,0.413,0.3855,0.132,0.6679,0.4187,0.0,3.8603,2.2529,1.8389,-0.6145,-0.1906,1.0,K_Scatch,A400
39,195,1902883,1903031,8726,639,387,1001426,33,141,1402,40,0.0556,0.5391,0.8935,0.1113,0.2394,0.4639,1.0,3.9272,2.1931,2.2175,0.1065,-0.0986,1.0,K_Scatch,A400
1115,1130,534067,534079,52,29,11,8586,117,134,1360,80,0.3662,0.5152,0.3636,0.0161,0.7097,0.6364,0.0,1.716,1.3424,0.8451,-0.6364,-0.0524,0.1822,Dirtiness,A300
772,1316,4569159,4569177,19629,591,367,2332320,21,150,1378,40,0.0586,0.5489,0.8935,0.4964,0.7505,0.3401,0.0,4.2971,2.842,2.3032,-0.1065,-0.0545,1.0,K_Scatch,A400
41,214,257756,2577765,6293,216,113,622760,40,127,1356,40,0.0604,0.4382,0.3815,0.1289,0.6914,0.6302,0.0,3.7989,2.243,1.8129,-0.6185,-0.1855,1.0,K_Scatch,A400
1023,1032,589740,589752,149,22,22,17114,100,124,1362,40,0.4047,0.4394,0.3636,0.0053,0.3913,0.8182,1.0,2.1732,0.9542,1.3617,0.6364,-0.1244,0.5659,Bumps,A400
1051,1064,973704,973635,170,19,14,18996,92,126,1360,200,0.4144,0.3267,0.875,0.0095,0.8421,1.0,0.0,2.2304,1.2041,1.1461,-0.125,-0.1447,0.4399,Bumps,A300
515,531,435870,435883,112,15,14,12773,84,127,1356,40,0.6613,0.4412,0.4286,0.0089,0.8,0.8571,0.0,2.0492,1.1761,1.0792,-0.5714,-0.1805,0.2195,Bumps,A300
22,31,1709640,1709661,137,17,14,15524,93,125,1358,70,0.0251,0.3571,0.7143,0.0059,0.5882,1.0,1.0,2.1367,1.0,1.1461,0.2857,-0.1355,0.2532,Z_Scratch,A300
41,216,2041748,2041815,6422,263,135,670952,42,126,1356,40,0.0605,0.451,0.3815,0.1303,0.6413,0.4897,0.0,3.8077,2.248,1.8261,-0.6185,-0.1867,1.0,K_Scatch,A400
41,190,1150090,1150255,12012,578,357,1431766,40,141,1402,40,0.0556,0.4583,0.9333,0.1059,0.2428,0.4124,1.0,4.0831,2.1703,2.2253,0.0667,-0.096,1.0,K_Scatch,A400
625,632,908650,908829,705,65,59,75121,100,134,1627,70,0.1443,0.5245,0.2529,0.0143,0.2647,0.9773,1.0,2.8537,1.3617,1.7708,0.7471,-0.1078,0.9818,Bumps,A400
533,541,902188,902203,118,15,17,13135,105,126,1360,40,0.5646,0.2308,0.5454,0.0059,0.5333,1.0,1.0,2.0719,0.9031,1.2305,0.4545,-0.0978,0.3479,Bumps,A400
1057,1084,728281,728304,110,25,27,15848,120,140,1362,100,0.4097,0.6368,0.95,0.0144,0.52,0.7037,0.0,2.0414,1.301,1.2787,-0.05,0.0045,0.6268,Bumps,A300
734,742,739082,739080,209,39,27,21640,77,127,1353,70,0.4144,0.3131,0.9231,0.0088,0.3636,1.0,1.0,2.3201,1.0792,1.4314,0.0769,-0.1824,0.5951,Bumps,A400
1039,1058,273320,273387,148,22,11,16020,84,134,1632,100,0.4433,0.3285,0.8333,0.0089,0.9375,1.0,0.0,2.1703,1.1761,1.0414,-0.1667,-0.1148,0.3977,Bumps,A300
41,215,1835338,1835349,6294,295,153,679238,43,124,1358,40,0.0604,0.4331,0.3846,0.1298,0.5836,0.4545,0.0,3.7906,2.2455,1.8195,-0.6154,-0.1933,1.0,K_Scatch,A400
605,622,830510,830524,862,67,94,95173,91,133,1364,100,0.9515,0.6245,0.2391,0.0103,0.2973,0.9208,1.0,2.9773,1.1461,1.9395,0.7609,-0.1139,0.9999,Dirtiness,A400
853,863,1399301,1399304,204,25,34,23267,78,127,1387,40,0.941,0.275,0.1539,0.011,0.32,1.0,1.0,2.3075,1.1761,1.5315,0.8461,-0.1664,0.5659,Bumps,A400
1056,1077,2188217,2188232,114,20,17,12174,92,132,1692,80,0.706,0.2982,0.8824,0.0089,0.75,1.0,1.0,2.0569,1.1761,1.2305,0.1177,-0.1382,0.4219,Bumps,A300
471,478,1669152,1669220,34,9,6,3553,99,129,1690,60,0.7143,0.3333,0.6667,0.0047,0.8889,1.0,1.0,1.5315,0.9031,0.7782,0.3333,-0.1158,0.14,Bumps,A300
0,12,879259,879265,265,20,31,26356,78,118,1353,40,0.0,0.3155,0.4167,0.0096,0.75,1.0,1.0,2.4232,1.1139,1.4771,0.5833,-0.1903,0.633,Bumps,A400
1589,1601,1589161,1589168,59,14,6,5558,70,93,1690,70,0.0877,0.4667,0.8333,0.0071,0.8571,1.0,0.0,1.7708,1.0792,0.7782,-0.1667,-0.3754,0.2288,Bumps,A300
957,964,947849,947878,35,6,7,4585,120,140,1360,50,0.6627,0.25,0.7143,0.0044,0.6667,1.0,1.0,1.5441,0.7782,0.8451,0.2857,0.0086,0.1441,Stains,A400
41,218,2187237,2187305,6010,257,123,626586,39,126,1358,40,0.0604,0.5007,0.3842,0.1303,0.6887,0.5529,0.0,3.7789,2.248,1.8325,-0.6158,-0.1901,1.0,K_Scatch,A400
1123,1140,830518,830524,540,64,57,58906,52,125,1692,80,0.3112,0.6335,0.5161,0.0142,0.3539,0.7949,1.0,2.7324,1.3617,1.4914,0.4839,-0.278,0.9838,Bumps,A300
30,44,1280228,1280256,226,27,35,22708,79,118,1354,70,0.0369,0.4224,0.2105,0.0126,0.7083,1.0,1.0,2.3541,1.2305,1.5315,0.7895,-0.2844,0.6514,Pastry,A300
662,672,717610,717621,168,28,22,19132,97,134,1696,80,0.8969,0.3254,0.5385,0.0162,0.8571,0.7368,0.0,2.2253,1.3424,1.3424,-0.4615,-0.0789,0.6015,Bumps,A300
780,787,718612,718602,155,19,26,14163,85,118,1356,70,0.5089,0.4769,0.3462,0.0074,0.5789,1.0,1.0,2.1903,1.0,1.415,0.6539,-0.2167,0.3479,Bumps,A300
9,19,1779008,1779024,118,19,14,7015,72,110,1687,80,0.0107,0.3576,0.7857,0.0071,0.6316,1.0,1.0,2.0792,1.0792,1.1461,0.2143,-0.2651,0.2712,Bumps,A300
93,172,4757479,4757628,6102,176,119,65860,55,135,1358,40,0.6456,0.2926,0.9394,0.0589,0.4394,0.4578,0.0,2.7875,1.9395,1.8921,-0.0606,-0.1574,1.0,K_Scatch,A400
39,216,2244009,2244082,6399,278,143,666455,40,126,1356,40,0.0575,0.4516,0.345,0.1303,0.6264,0.5105,0.0,3.8064,2.248,1.8633,-0.655,-0.1874,1.0,K_Scatch,A400
19,31,303225,303262,172,18,21,17802,108,135,1354,70,0.0206,0.3619,0.4762,0.0074,0.5556,1.0,1.0,2.2355,1.0,1.3222,0.5238,-0.0674,0.4963,Z_Scratch,A300
828,836,2012938,2012949,69,10,11,7451,112,134,1356,40,0.8407,0.3223,0.6364,0.0052,0.7,1.0,1.0,1.8389,0.8451,1.0414,0.3636,-0.0604,0.1822,Bumps,A400
1644,1661,1170219,1170812,105,18,9,14369,40,78,1692,70,0.2047,0.2333,0.75,0.0071,0.5625,1.0,0.0,2.0212,1.0792,0.9542,-0.25,-0.5528,0.3241,Bumps,A300
1259,1308,909471,909492,891,58,103,104560,103,141,1353,175,0.0308,0.4644,0.0711,0.0213,0.2941,0.9818,1.0,2.9773,1.4624,2.0043,0.9289,-0.0881,0.9994,Pastry,A400
1289,1306,125025,125040,68,30,8,6235,91,111,1356,70,0.0325,0.4833,0.3333,0.0154,0.5,0.6667,0.0,1.8325,1.3222,0.9031,-0.6667,-0.1971,0.2018,Bumps,A300
777,788,1312199,1312217,137,19,18,16771,102,150,1360,69,0.966,0.3278,0.45,0.0066,0.4737,1.0,1.0,2.1367,0.9542,1.2553,0.55,-0.0111,0.3068,Bumps,A300
1325,1332,2158132,2158152,85,16,20,9556,93,119,1698,120,0.0295,0.3083,0.3,0.0047,0.5,1.0,1.0,1.9294,0.9031,1.301,0.7,-0.1755,0.2288,Dirtiness,A400
41,216,1516553,1516628,6592,243,124,687299,36,127,1356,40,0.0605,0.4438,0.3918,0.1291,0.7489,0.5391,0.0,3.8241,2.243,1.7559,-0.6082,-0.1996,1.0,K_Scatch,A400
579,580,2794140,2794143,83,11,10,9441,95,135,1364,100,0.7385,0.24,1.0,0.0059,0.9091,1.0,0.5,1.9191,1.0,1.0,0.0,-0.122,0.2061,Bumps,A400
1215,1227,2451285,2451296,63,11,10,6884,108,133,1652,100,0.2345,0.4035,0.9,0.0067,1.0,1.0,1.0,1.7993,1.0414,1.0,0.1,-0.0576,0.1934,Bumps,A300
621,633,911696,911833,812,18,103,65200,59,93,1353,100,0.9106,0.2596,0.0833,0.0081,0.4444,1.0,1.0,2.9096,1.0414,2.017,0.9167,-0.4515,0.9999,Pastry,A400
41,218,1602180,1602199,6239,276,135,679238,38,124,1358,40,0.0605,0.4336,0.3841,0.1303,0.6436,0.4856,0.0,3.7989,2.248,1.8261,-0.6159,-0.1909,1.0,K_Scatch,A400
1175,1187,625496,625516,78,18,11,8605,71,127,1692,70,0.2851,0.2733,0.6667,0.0089,0.8333,1.0,0.0,1.8921,1.1761,1.0414,-0.3333,-0.1984,0.266,Bumps,A300
1326,1333,1432108,1432144,109,14,19,12063,110,127,1354,40,0.0486,0.3862,0.3684,0.0044,0.4286,1.0,1.0,2.0374,0.7782,1.2787,0.6316,-0.0842,0.2445,Dirtiness,A400
1160,1170,55671,55688,708,83,76,73055,89,133,1360,175,0.35,0.4789,1.0,0.0147,0.2061,0.9198,0.5,2.8965,1.301,1.8865,0.0,-0.1951,0.9965,Z_Scratch,A400
907,914,7300641,7300696,18,6,4,2370,114,141,1358,40,0.9602,0.4,0.8,0.0037,1.0,1.0,0.0,1.2553,0.699,0.6021,-0.2,-0.0681,0.1292,Stains,A400
39,212,2244009,2244082,6499,278,124,676562,40,127,1358,40,0.0574,0.4285,0.3931,0.1274,0.5836,0.5125,0.0,3.8146,2.238,1.8325,-0.6069,-0.1852,1.0,K_Scatch,A400
8,31,2512899,2512965,265,48,33,31583,107,143,1687,200,0.0308,0.5258,0.7143,0.0142,0.3333,0.9643,1.0,2.4232,1.3802,1.4314,0.2857,-0.0662,0.9216,Bumps,A400
1125,1142,2277670,2277688,187,20,23,16538,80,124,1358,100,0.3174,0.2988,0.5652,0.0096,0.65,1.0,1.0,2.2718,1.1139,1.3617,0.4348,-0.1705,0.4946,Bumps,A300
576,588,2688956,2688969,120,14,15,12847,67,126,1360,40,0.879,0.3128,0.8667,0.0088,0.8571,1.0,1.0,2.0792,1.0792,1.1761,0.1333,-0.2356,0.3285,Bumps,A400
39,218,1292132,1292303,11875,607,400,1302540,30,141,1398,40,0.0558,0.5249,0.9942,0.1229,0.2267,0.4724,0.0,4.0746,2.2355,2.233,-0.0058,-0.1013,1.0,K_Scatch,A400
10,17,393428,393468,120,22,24,11385,71,125,1687,200,0.0107,0.3567,0.3333,0.0059,0.3636,1.0,1.0,2.0792,0.9031,1.3802,0.6667,-0.1788,0.3601,Pastry,A400
1215,1232,2368156,2368203,242,28,27,23642,104,134,1690,60,0.2482,0.5392,0.7857,0.0118,0.6842,0.7941,1.0,2.3892,1.2041,1.3222,0.2143,-0.0643,0.7147,Bumps,A300
159,168,290640,290652,60,15,12,3673,81,111,1356,70,0.1659,0.4883,1.0,0.0071,0.8,1.0,0.5,1.7781,1.0792,1.0792,0.0,-0.2572,0.2583,Z_Scratch,A300
41,216,2382404,2382472,6503,296,136,676047,41,124,1358,40,0.0604,0.4556,0.3835,0.1274,0.5836,0.4545,0.0,3.8199,2.238,1.8325,-0.6165,-0.1867,1.0,K_Scatch,A400
797,801,1823987,1823955,226,34,23,22254,109,134,1358,40,0.8204,0.5306,0.7059,0.0176,0.6579,0.96,1.0,2.3541,1.3802,1.3617,0.2941,-0.0799,0.5951,Bumps,A400
1160,1168,1973168,1973176,52,8,8,5816,93,127,1622,70,0.6215,0.2778,0.8889,0.0049,1.0,1.0,1.0,1.716,0.9031,0.9031,0.1111,-0.1234,0.1773,Bumps,A300
1307,1314,825486,825488,145,18,21,13678,82,126,1698,60,0.0414,0.2143,0.2857,0.0041,0.5833,1.0,1.0,2.1614,0.8451,1.3222,0.7143,-0.1403,0.3725,Pastry,A400
896,904,4348498,4348516,147,9,15,16217,85,134,1356,40,0.6706,0.2222,0.75,0.0066,0.7778,1.0,1.0,2.1673,0.9542,1.1761,0.25,-0.1578,0.3241,Pastry,A400
41,216,769086,769100,6472,328,172,687345,40,124,1358,40,0.0604,0.3921,0.4124,0.1303,0.5396,0.4643,0.0,3.8237,2.248,1.8129,-0.5876,-0.1848,1.0,K_Scatch,A400
41,196,544375,544389,6057,207,117,627913,39,126,1358,40,0.0604,0.3697,0.4,0.1141,0.7531,0.5529,0.0,3.7823,2.1903,1.7924,-0.6,-0.1901,1.0,K_Scatch,A400
